Date,High,Low,Open,Close,Volume,Adj Close
2019-10-24,75.11000061035156,74.45999908447266,75.02999877929688,75.0,1475100.0,74.12691497802734
2019-10-25,75.97000122070312,74.12999725341797,74.69999694824219,75.38999938964844,835100.0,74.51238250732422
2019-10-28,76.55999755859375,75.69000244140625,75.69000244140625,76.1500015258789,1143900.0,75.26353454589844
2019-10-29,76.68000030517578,74.94000244140625,75.05000305175781,76.16999816894531,1113300.0,75.28328704833984
2019-10-30,76.1500015258789,75.23999786376953,76.04000091552734,76.12000274658203,914800.0,75.23387908935547
2019-10-31,76.12000274658203,75.0999984741211,76.0,75.75,970500.0,74.8681869506836
2019-11-01,77.3499984741211,76.31999969482422,76.51000213623047,76.97000122070312,1106300.0,76.07398223876953
2019-11-04,77.8499984741211,76.7300033569336,77.68000030517578,76.73999786376953,1010200.0,75.8466567993164
2019-11-05,76.91000366210938,75.47000122070312,76.81999969482422,75.55000305175781,2362700.0,74.6705093383789
2019-11-06,75.94000244140625,74.94000244140625,75.69999694824219,75.79000091552734,1355700.0,74.90772247314453
2019-11-07,76.37999725341797,75.68000030517578,76.33999633789062,75.91000366210938,860900.0,75.02633666992188
2019-11-08,76.6500015258789,75.6500015258789,75.9000015258789,76.63999938964844,1231500.0,75.7478256225586
2019-11-11,76.8499984741211,76.12999725341797,76.25,76.8499984741211,1149200.0,75.95538330078125
2019-11-12,77.55000305175781,76.72000122070312,77.0,77.05000305175781,1008400.0,76.1530532836914
2019-11-13,77.5,76.55999755859375,76.81999969482422,77.16000366210938,1096000.0,76.26177978515625
2019-11-14,77.44999694824219,76.4800033569336,77.20999908447266,76.76000213623047,1113500.0,75.86643981933594
2019-11-15,78.30999755859375,76.61000061035156,76.93000030517578,78.26000213623047,1700400.0,77.34896850585938
2019-11-18,78.5,77.5,78.13999938964844,77.94000244140625,1641200.0,77.0326919555664
2019-11-19,79.48999786376953,77.83999633789062,78.16999816894531,79.29000091552734,1704800.0,78.3669662475586
2019-11-20,79.36000061035156,78.20999908447266,79.16000366210938,78.5199966430664,2429800.0,77.6059341430664
2019-11-21,78.97000122070312,77.30999755859375,78.97000122070312,78.30000305175781,2142200.0,77.38851165771484
2019-11-22,79.19000244140625,78.2300033569336,78.61000061035156,79.12000274658203,1869700.0,78.19895935058594
2019-11-25,80.45999908447266,79.30000305175781,79.44999694824219,80.26000213623047,2640800.0,79.32568359375
2019-11-26,81.02999877929688,77.95999908447266,78.56999969482422,80.94999694824219,5329900.0,80.00765228271484
2019-11-27,81.33999633789062,80.69000244140625,81.08000183105469,81.08000183105469,1628000.0,80.13614654541016
2019-11-29,81.23999786376953,80.47000122070312,80.95999908447266,80.7699966430664,835800.0,79.82975006103516
2019-12-02,80.98999786376953,80.0199966430664,80.77999877929688,80.3499984741211,1775600.0,79.41464233398438
2019-12-03,80.11000061035156,79.16999816894531,79.5199966430664,80.0999984741211,1978200.0,79.16754913330078
2019-12-04,81.0,80.18000030517578,80.30000305175781,80.93000030517578,1690900.0,79.9878921508789
2019-12-05,81.73999786376953,80.5,80.88999938964844,81.52999877929688,1900000.0,80.5809097290039
2019-12-06,82.41999816894531,81.81999969482422,82.23999786376953,82.20999908447266,1783400.0,81.25299835205078
2019-12-09,82.47000122070312,81.55000305175781,82.33999633789062,81.62000274658203,1913800.0,80.66986083984375
2019-12-10,83.80000305175781,82.69999694824219,82.9000015258789,82.93000030517578,3067700.0,81.964599609375
2019-12-11,83.47000122070312,82.56999969482422,82.93000030517578,83.41999816894531,1718300.0,82.44890594482422
2019-12-12,84.9800033569336,83.16999816894531,83.48999786376953,84.80999755859375,1920800.0,83.82272338867188
2019-12-13,84.73999786376953,83.58999633789062,84.66999816894531,83.70999908447266,1811200.0,82.73551940917969
2019-12-16,84.97000122070312,84.0,84.47000122070312,84.44999694824219,1371200.0,83.46691131591797
2019-12-17,84.86000061035156,83.77999877929688,84.76000213623047,83.94999694824219,1653200.0,82.97273254394531
2019-12-18,84.05000305175781,83.36000061035156,83.75,83.43000030517578,2025500.0,82.45879364013672
2019-12-19,84.66999816894531,83.55999755859375,83.94999694824219,84.51000213623047,1696000.0,83.5262222290039
2019-12-20,85.30999755859375,84.31999969482422,84.94000244140625,85.19000244140625,2287800.0,84.19829559326172
2019-12-23,85.44000244140625,84.76000213623047,85.41999816894531,85.26000213623047,816000.0,84.2674789428711
2019-12-24,85.44999694824219,84.9800033569336,85.44999694824219,85.30000305175781,271900.0,84.30702209472656
2019-12-26,85.63999938964844,85.08999633789062,85.30999755859375,85.44999694824219,649100.0,84.45526885986328
2019-12-27,85.68000030517578,85.11000061035156,85.68000030517578,85.41999816894531,767700.0,84.42562103271484
2019-12-30,85.4000015258789,84.63999938964844,85.33999633789062,84.9000015258789,742800.0,84.08887481689453
2019-12-31,85.33999633789062,84.66999816894531,84.83999633789062,85.30999755859375,1176200.0,84.49494171142578
2020-01-02,86.3499984741211,85.19999694824219,85.9000015258789,85.94999694824219,1410500.0,85.12884521484375
2020-01-03,85.33000183105469,84.5,84.66999816894531,84.56999969482422,1118300.0,83.76202392578125
2020-01-06,84.81999969482422,83.5999984741211,84.0,84.81999969482422,1993200.0,84.00963592529297
2020-01-07,85.26000213623047,83.94000244140625,83.95999908447266,85.08000183105469,1684700.0,84.26715087890625
2020-01-08,86.47000122070312,85.19999694824219,85.95999908447266,85.91999816894531,1847600.0,85.09912872314453
2020-01-09,87.69999694824219,86.16999816894531,86.45999908447266,87.2699966430664,1912700.0,86.43622589111328
2020-01-10,88.23999786376953,87.31999969482422,87.72000122070312,87.58999633789062,1417000.0,86.75316619873047
2020-01-13,88.31999969482422,86.73999786376953,87.80999755859375,87.45999908447266,1630200.0,86.62440490722656
2020-01-14,88.20999908447266,86.69999694824219,87.2699966430664,87.98999786376953,1675200.0,87.14934539794922
2020-01-15,89.11000061035156,87.55000305175781,87.62999725341797,88.62000274658203,1630400.0,87.7733383178711
2020-01-16,89.48999786376953,88.86000061035156,89.12000274658203,89.45999908447266,1595900.0,88.60530853271484
2020-01-17,90.27999877929688,89.20999908447266,89.97000122070312,90.12000274658203,3718300.0,89.25899505615234
2020-01-21,90.1500015258789,89.45999908447266,89.80000305175781,89.61000061035156,2697400.0,88.75387573242188
2020-01-22,90.63999938964844,89.83999633789062,89.94000244140625,90.12999725341797,1665800.0,89.2688980102539
2020-01-23,89.9800033569336,88.66000366210938,89.62000274658203,89.06999969482422,1228300.0,88.21903228759766
2020-01-24,89.45999908447266,87.58000183105469,89.44999694824219,88.26000213623047,1164500.0,87.41677856445312
2020-01-27,87.16999816894531,86.20999908447266,86.54000091552734,86.55999755859375,1868000.0,85.73300170898438
2020-01-28,87.4800033569336,86.19000244140625,86.8499984741211,87.18000030517578,1652200.0,86.34709167480469
2020-01-29,88.36000061035156,87.1500015258789,87.55000305175781,87.23999786376953,1131500.0,86.40650939941406
2020-01-30,85.02999877929688,83.5999984741211,84.9000015258789,84.37999725341797,3026700.0,83.57383728027344
2020-01-31,84.33999633789062,82.33999633789062,84.02999877929688,82.55999755859375,2850400.0,81.77122497558594
2020-02-03,83.69000244140625,82.11000061035156,83.29000091552734,82.1500015258789,1919800.0,81.36515045166016
2020-02-04,83.9000015258789,82.77999877929688,82.8499984741211,83.5199966430664,1676000.0,82.72205352783203
2020-02-05,85.5,84.38999938964844,84.52999877929688,84.93000030517578,2345100.0,84.11858367919922
2020-02-06,85.38999938964844,84.58000183105469,85.30999755859375,84.81999969482422,835500.0,84.00963592529297
2020-02-07,84.79000091552734,82.91999816894531,84.61000061035156,83.16999816894531,1447600.0,82.3753890991211
2020-02-10,84.63999938964844,82.93000030517578,83.04000091552734,84.43000030517578,2066900.0,83.62336730957031
2020-02-11,85.66999816894531,84.83999633789062,85.02999877929688,85.08999633789062,1543200.0,84.27704620361328
2020-02-12,86.05999755859375,85.29000091552734,85.4000015258789,85.43000030517578,1464200.0,84.61380767822266
2020-02-13,85.68000030517578,84.66000366210938,85.0999984741211,85.47000122070312,1596300.0,84.65342712402344
2020-02-14,85.86000061035156,85.12000274658203,85.72000122070312,85.81999969482422,1965400.0,85.00007629394531
2020-02-18,86.08000183105469,84.52999877929688,85.66000366210938,84.79000091552734,2872500.0,83.97991943359375
2020-02-19,85.83999633789062,83.44999694824219,84.69999694824219,85.3499984741211,4741300.0,84.5345687866211
2020-02-20,84.98999786376953,83.36000061035156,84.9000015258789,84.33999633789062,2543600.0,83.53421020507812
2020-02-21,85.08999633789062,83.4000015258789,83.9000015258789,85.06999969482422,1762500.0,84.25724792480469
2020-02-24,82.58999633789062,80.0199966430664,82.22000122070312,80.5,2919200.0,79.73090362548828
2020-02-25,80.87999725341797,77.69000244140625,80.69999694824219,77.94999694824219,2768000.0,77.20526885986328
2020-02-26,80.2699966430664,78.08999633789062,78.66000366210938,78.11000061035156,2526000.0,77.36373901367188
2020-02-27,80.30000305175781,76.37000274658203,76.68000030517578,77.43000030517578,2879400.0,76.69024658203125
2020-02-28,77.06999969482422,74.16999816894531,74.97000122070312,77.06999969482422,3755600.0,76.33367156982422
2020-03-02,82.0,77.23999786376953,77.30999755859375,81.97000122070312,3407500.0,81.18685913085938
2020-03-03,85.0,79.27999877929688,81.88999938964844,80.31999969482422,3017200.0,79.55262756347656
2020-03-04,84.43000030517578,80.72000122070312,81.7699966430664,84.3499984741211,1905300.0,83.54412841796875
2020-03-05,83.25,79.69999694824219,82.13999938964844,80.45999908447266,2322600.0,79.6912841796875
2020-03-06,78.9000015258789,76.5,77.94999694824219,78.55999755859375,2959900.0,77.80944061279297
2020-03-09,74.19000244140625,70.16999816894531,72.58999633789062,70.75,4598200.0,70.07406616210938
2020-03-10,73.62000274658203,69.66000366210938,73.05000305175781,72.91000366210938,3537300.0,72.21342468261719
2020-03-11,71.7300033569336,67.56999969482422,70.76000213623047,68.83999633789062,4985900.0,68.18230438232422
2020-03-12,67.13999938964844,62.15999984741211,64.0,63.41999816894531,5055000.0,62.8140869140625
2020-03-13,69.51000213623047,63.75,66.52999877929688,69.19999694824219,3261200.0,68.53886413574219
2020-03-16,66.62000274658203,61.130001068115234,63.40999984741211,64.12999725341797,4742800.0,63.517303466796875
2020-03-17,70.52999877929688,63.939998626708984,66.0199966430664,70.44000244140625,3341800.0,69.76702117919922
2020-03-18,69.87999725341797,65.18000030517578,65.19000244140625,68.87000274658203,4123900.0,68.21202087402344
2020-03-19,68.58999633789062,64.16999816894531,68.54000091552734,65.76000213623047,3430700.0,65.1317367553711
2020-03-20,71.0,64.95999908447266,65.98999786376953,66.45999908447266,3258400.0,65.82504272460938
2020-03-23,67.55999755859375,62.09000015258789,66.80000305175781,63.369998931884766,2989600.0,62.76456832885742
2020-03-24,68.18000030517578,64.5999984741211,65.52999877929688,67.0,2868900.0,66.3598861694336
2020-03-25,71.79000091552734,65.11000061035156,67.12000274658203,69.0,2628100.0,68.34078216552734
2020-03-26,74.44999694824219,69.6500015258789,70.0,73.72000122070312,3267500.0,73.01567077636719
2020-03-27,73.20999908447266,70.27999877929688,71.55000305175781,70.91000366210938,1829800.0,70.23253631591797
2020-03-30,73.18000030517578,71.05999755859375,71.05999755859375,72.66999816894531,1486200.0,72.15888214111328
2020-03-31,72.80000305175781,70.5,72.33999633789062,71.62000274658203,1822100.0,71.11627197265625
2020-04-01,70.2300033569336,68.1500015258789,69.47000122070312,68.91999816894531,2173600.0,68.43525695800781
2020-04-02,72.44999694824219,68.13999938964844,68.2699966430664,72.29000091552734,1840300.0,71.78155517578125
2020-04-03,72.33000183105469,69.66000366210938,71.70999908447266,70.41999816894531,2052600.0,69.92471313476562
2020-04-06,74.98999786376953,72.25,72.97000122070312,74.36000061035156,2312000.0,73.83699798583984
2020-04-07,77.55999755859375,74.0199966430664,76.61000061035156,74.02999877929688,2458000.0,73.50932312011719
2020-04-08,77.16999816894531,72.75,74.16999816894531,76.69000244140625,2703000.0,76.1506118774414
2020-04-09,78.72000122070312,76.2300033569336,76.43000030517578,78.33000183105469,2399900.0,77.77908325195312
2020-04-13,77.98999786376953,75.0199966430664,77.44000244140625,76.20999908447266,1533000.0,75.67398834228516
2020-04-14,79.19999694824219,77.23999786376953,77.30000305175781,78.83000183105469,2650300.0,78.27556610107422
2020-04-15,78.38999938964844,77.0,77.44000244140625,77.05000305175781,2721100.0,76.5080795288086
2020-04-16,78.91999816894531,76.47000122070312,78.05999755859375,78.75,1969300.0,78.19612884521484
2020-04-17,80.3499984741211,78.30999755859375,80.08999633789062,79.55000305175781,1313400.0,78.9905014038086
2020-04-20,79.05000305175781,76.9800033569336,79.05000305175781,77.37000274658203,1679400.0,76.8258285522461
2020-04-21,75.80000305175781,73.70999908447266,75.76000213623047,73.75,2848100.0,73.23128509521484
2020-04-22,75.58000183105469,73.77999877929688,74.75,75.16999816894531,2347400.0,74.64131164550781
2020-04-23,77.48999786376953,75.05000305175781,76.5999984741211,75.08999633789062,2097700.0,74.5618667602539
2020-04-24,75.91000366210938,74.0199966430664,75.62000274658203,75.75,1654300.0,75.21722412109375
2020-04-27,76.62000274658203,75.83999633789062,76.3499984741211,76.25,1295800.0,75.71370697021484
2020-04-28,77.0,75.33999633789062,77.0,75.44999694824219,1855900.0,74.9193344116211
2020-04-29,79.37999725341797,76.13999938964844,76.30000305175781,78.72000122070312,2409400.0,78.16634368896484
2020-04-30,78.44000244140625,75.98999786376953,77.95999908447266,76.66000366210938,1795200.0,76.12083435058594
2020-05-01,76.0999984741211,73.56999969482422,75.55000305175781,74.20999908447266,1618600.0,73.68804931640625
2020-05-04,74.62000274658203,73.41999816894531,74.27999877929688,74.55999755859375,1555400.0,74.03559875488281
2020-05-05,77.58000183105469,74.83000183105469,74.91000366210938,76.37000274658203,1476100.0,75.8328628540039
2020-05-06,78.83000183105469,76.6500015258789,76.69000244140625,77.87000274658203,2303600.0,77.32231140136719
2020-05-07,79.33000183105469,77.54000091552734,78.7699966430664,78.5,1190600.0,77.9478759765625
2020-05-08,80.33000183105469,79.19000244140625,79.66999816894531,79.70999908447266,2255000.0,79.14937591552734
2020-05-11,81.98999786376953,79.5,79.5999984741211,81.2699966430664,1691600.0,80.69840240478516
2020-05-12,82.30000305175781,79.77999877929688,81.58000183105469,79.8499984741211,2278900.0,79.28839111328125
2020-05-13,81.93000030517578,79.02999877929688,80.37999725341797,80.16000366210938,2664900.0,79.5962142944336
2020-05-14,81.66000366210938,78.72000122070312,79.29000091552734,81.63999938964844,2285900.0,81.0657958984375
2020-05-15,82.83000183105469,81.22000122070312,81.51000213623047,81.58999633789062,4529400.0,81.01614379882812
2020-05-18,84.38999938964844,82.29000091552734,83.23999786376953,83.66000366210938,2076000.0,83.07158660888672
2020-05-19,83.54000091552734,81.88999938964844,83.2300033569336,81.97000122070312,2099200.0,81.39347076416016
2020-05-20,82.9800033569336,81.47000122070312,82.9800033569336,81.70999908447266,2748100.0,81.13529968261719
2020-05-21,82.19000244140625,80.45999908447266,81.72000122070312,80.75,2576500.0,80.18206024169922
2020-05-22,87.66999816894531,84.19999694824219,85.0,84.9800033569336,5063100.0,84.38230895996094
2020-05-26,86.79000091552734,85.63999938964844,86.2300033569336,86.12999725341797,3173400.0,85.52420806884766
2020-05-27,86.4800033569336,84.37000274658203,86.30000305175781,86.18000030517578,1917600.0,85.57386779785156
2020-05-28,87.8499984741211,86.05999755859375,86.87000274658203,86.69000244140625,1908700.0,86.08027648925781
2020-05-29,88.48999786376953,86.47000122070312,87.16999816894531,88.13999938964844,2394500.0,87.52008056640625
2020-06-01,89.9800033569336,87.94000244140625,88.04000091552734,89.91000366210938,2477600.0,89.27763366699219
2020-06-02,90.62999725341797,89.11000061035156,90.0,90.29000091552734,1682800.0,89.65496063232422
2020-06-03,91.13999938964844,90.26000213623047,90.6500015258789,90.48999786376953,1382500.0,89.85355377197266
2020-06-04,91.73999786376953,89.81999969482422,89.81999969482422,91.13999938964844,2227500.0,90.49897766113281
2020-06-05,93.04000091552734,90.08999633789062,92.12999725341797,90.37999725341797,2844700.0,89.74432373046875
2020-06-08,90.58999633789062,89.05999755859375,89.30999755859375,90.29000091552734,1804700.0,89.65496063232422
2020-06-09,90.51000213623047,89.31999969482422,90.08999633789062,89.7699966430664,1817300.0,89.13861083984375
2020-06-10,90.58000183105469,89.45999908447266,90.31999969482422,89.80999755859375,1410300.0,89.17832946777344
2020-06-11,88.62999725341797,85.0199966430664,88.62999725341797,85.02999877929688,2491300.0,84.43194580078125
2020-06-12,87.30000305175781,83.98999786376953,86.83000183105469,86.11000061035156,1520000.0,85.50436401367188
2020-06-15,87.27999877929688,83.70999908447266,84.4000015258789,86.95999908447266,1551400.0,86.34838104248047
2020-06-16,89.23999786376953,86.51000213623047,88.87999725341797,87.44000244140625,1049200.0,86.82501220703125
2020-06-17,88.75,87.45999908447266,87.8499984741211,87.91999816894531,900800.0,87.30162811279297
2020-06-18,88.5,87.26000213623047,87.43000030517578,88.20999908447266,1491500.0,87.58958435058594
2020-06-19,89.79000091552734,87.76000213623047,89.41000366210938,88.7300033569336,1784700.0,88.1059341430664
2020-06-22,89.06999969482422,87.7699966430664,88.63999938964844,88.52999877929688,1245500.0,87.90733337402344
2020-06-23,89.69999694824219,88.66000366210938,89.19000244140625,89.27999877929688,1160300.0,88.65206146240234
2020-06-24,89.08000183105469,86.31999969482422,89.08000183105469,86.55999755859375,1806600.0,85.95118713378906
2020-06-25,87.3499984741211,84.80000305175781,86.43000030517578,87.26000213623047,1350100.0,86.64627075195312
2020-06-26,87.55999755859375,85.5199966430664,87.2300033569336,85.9000015258789,2225800.0,85.29582977294922
2020-06-29,87.36000061035156,86.11000061035156,86.55999755859375,87.29000091552734,1302500.0,86.85807037353516
2020-06-30,88.87999725341797,87.23999786376953,87.33000183105469,88.37000274658203,1920200.0,87.93273162841797
