Date,A,AAPL,AMZN,TSLA
2020-11-30,117.06999969482422,120.97000122070312,3228.389892578125,607.7999877929688
2020-12-01,118.37999725341795,123.47000122070312,3248.949951171875,597.8499755859375
2020-12-02,115.9499969482422,123.37000274658205,3232.0,571.5399780273438
2020-12-03,115.41999816894533,123.77999877929688,3228.639892578125,598.969970703125
2020-12-04,115.23999786376952,122.86000061035156,3198.2099609375,599.0399780273438
2020-12-07,116.44000244140624,124.56999969482422,3180.760009765625,648.7899780273438
2020-12-08,117.33999633789062,124.9800033569336,3184.1298828125,651.280029296875
2020-12-09,116.95999908447266,125.9499969482422,3174.429931640625,654.3200073242188
2020-12-10,119.9000015258789,123.87000274658205,3142.10009765625,627.75
2020-12-11,119.05999755859376,122.76000213623048,3118.669921875,624.0
2020-12-14,120.23999786376952,123.3499984741211,3190.469970703125,642.75
2020-12-15,118.04000091552734,127.9000015258789,3188.5,646.9000244140625
2020-12-16,117.73999786376952,128.3699951171875,3247.0,632.5
2020-12-17,119.38999938964844,129.5800018310547,3263.510009765625,658.8200073242188
2020-12-18,119.86000061035156,129.10000610351562,3249.419921875,695.0
2020-12-21,118.4499969482422,128.30999755859375,3226.969970703125,668.5
2020-12-22,118.43000030517578,134.41000366210938,3222.0,649.8800048828125
2020-12-23,118.88999938964844,132.42999267578125,3210.1298828125,651.5
2020-12-24,118.37000274658205,133.4600067138672,3202.0,666.0900268554688
2020-12-28,118.77999877929688,137.33999633789062,3304.0,681.4000244140625
2020-12-29,119.12000274658205,138.7899932861328,3350.64990234375,669.9000244140625
2020-12-30,118.9000015258789,135.99000549316406,3342.10009765625,696.5999755859375
2020-12-31,118.5999984741211,134.74000549316406,3282.919921875,718.719970703125
2021-01-04,120.08999633789062,133.61000061035156,3272.0,744.489990234375
2021-01-05,120.31999969482422,131.74000549316406,3223.3798828125,740.8400268554688
2021-01-06,123.87999725341795,131.0500030517578,3197.510009765625,774.0
2021-01-07,127.4800033569336,131.6300048828125,3208.5400390625,816.989990234375
2021-01-08,127.63999938964844,132.6300048828125,3190.639892578125,884.489990234375
2021-01-11,129.33999633789062,130.1699981689453,3156.3798828125,854.4299926757812
2021-01-12,128.38999938964844,129.69000244140625,3142.139892578125,868.0
2021-01-13,128.0500030517578,131.4499969482422,3189.949951171875,860.469970703125
2021-01-14,128.19000244140625,131.0,3178.0,863.0
2021-01-15,127.12000274658205,130.22000122070312,3142.550048828125,859.9000244140625
2021-01-19,127.8000030517578,128.7100067138672,3145.0,850.0
2021-01-20,128.9199981689453,132.49000549316406,3279.800048828125,859.5
2021-01-21,128.77999877929688,139.6699981689453,3348.550048828125,855.719970703125
2021-01-22,127.8000030517578,139.85000610351562,3321.909912109375,848.0
2021-01-25,127.4800033569336,145.08999633789062,3363.889892578125,900.4000244140625
2021-01-26,125.9499969482422,144.3000030517578,3338.0,895.9000244140625
2021-01-27,123.0,144.3000030517578,3346.52001953125,891.5
2021-01-28,122.66999816894533,141.99000549316406,3301.679931640625,848.0
2021-01-29,121.69000244140624,136.74000549316406,3236.989990234375,842.4099731445312
2021-02-01,122.08999633789062,135.3800048828125,3350.260009765625,842.0
2021-02-02,125.8499984741211,136.30999755859375,3427.739990234375,880.5
2021-02-03,124.5999984741211,135.77000427246094,3434.0,878.0800170898438
2021-02-04,124.33999633789062,137.39999389648438,3347.0,856.5
2021-02-05,125.95999908447266,137.4199981689453,3377.0,864.77001953125
2021-02-08,125.73999786376952,136.9600067138672,3365.0,877.77001953125
2021-02-09,123.48999786376952,137.8800048828125,3338.0,859.7999877929688
2021-02-10,125.73999786376952,136.99000549316406,3317.949951171875,844.8200073242188
2021-02-11,127.26000213623048,136.38999938964844,3292.0,829.8800048828125
2021-02-12,128.60000610351562,135.52999877929688,3280.25,817.3300170898438
2021-02-16,131.0800018310547,136.00999450683594,3308.300048828125,821.0
2021-02-17,136.97999572753906,132.22000122070312,3320.909912109375,799.8400268554688
2021-02-18,130.38999938964844,130.0,3338.0,794.6900024414062
2021-02-19,128.89999389648438,130.7100067138672,3333.5,796.7899780273438
2021-02-22,126.16000366210938,129.72000122070312,3232.320068359375,768.5
2021-02-23,123.51000213623048,126.70999908447266,3204.72998046875,713.6099853515625
2021-02-24,125.41000366210938,125.55999755859376,3171.22998046875,745.0
2021-02-25,125.25,126.45999908447266,3178.260009765625,737.2100219726562
2021-02-26,123.51000213623048,124.8499984741211,3122.43994140625,706.7000122070312
2021-03-01,125.1500015258789,127.93000030517578,3149.56005859375,719.0
2021-03-02,125.88999938964844,128.72000122070312,3163.52001953125,721.1099853515625
2021-03-03,122.77999877929688,125.70999908447266,3107.780029296875,700.7000122070312
2021-03-04,118.83000183105467,123.5999984741211,3058.1298828125,668.4500122070312
2021-03-05,116.19000244140624,121.94000244140624,3009.0,627.8400268554688
2021-03-08,118.95999908447266,121.0,3064.590087890625,620.1300048828125
2021-03-09,121.38999938964844,122.05999755859376,3090.9599609375,678.0900268554688
2021-03-10,122.20999908447266,122.16999816894533,3116.4599609375,717.8499755859375
2021-03-11,122.91999816894533,123.20999908447266,3131.780029296875,702.5
2021-03-12,122.02999877929688,121.16999816894533,3098.97998046875,694.8800048828125
2021-03-15,124.27999877929688,124.0,3082.239990234375,713.1799926757812
2021-03-16,125.30999755859376,127.22000122070312,3128.909912109375,707.9199829101562
2021-03-17,123.11000061035156,125.86000061035156,3173.050048828125,703.72998046875
2021-03-18,123.94000244140624,123.18000030517578,3116.6298828125,689.22998046875
2021-03-19,123.5,121.43000030517578,3077.2900390625,657.22998046875
2021-03-22,123.83000183105467,123.87000274658205,3126.580078125,699.6199951171875
2021-03-23,124.2300033569336,124.23999786376952,3182.0,677.7999877929688
2021-03-24,122.95999908447266,122.9000015258789,3160.31005859375,668.02001953125
2021-03-25,122.33000183105467,121.66000366210938,3109.780029296875,645.5
2021-03-26,125.70999908447266,121.4800033569336,3056.659912109375,643.8200073242188
2021-03-29,125.81999969482422,122.58000183105467,3091.25,616.47998046875
2021-03-30,125.6999969482422,120.4000015258789,3073.0,637.6599731445312
2021-03-31,128.47999572753906,123.5199966430664,3119.330078125,672.0
2021-04-01,128.3000030517578,124.18000030517578,3162.43994140625,692.4199829101562
2021-04-05,130.61000061035156,126.16000366210938,3235.9599609375,708.1599731445312
2021-04-06,131.86000061035156,127.12999725341795,3247.31005859375,696.5499877929688
2021-04-07,130.57000732421875,127.91999816894533,3303.610107421875,691.3800048828125
2021-04-08,131.72999572753906,130.38999938964844,3324.5,689.5499877929688
2021-04-09,131.9199981689453,133.0399932861328,3372.199951171875,680.969970703125
2021-04-12,132.17999267578125,132.85000610351562,3395.0400390625,704.7999877929688
2021-04-13,133.27000427246094,134.66000366210938,3432.0,763.0
2021-04-14,133.22999572753906,135.0,3404.1298828125,780.7899780273438
2021-04-15,133.94000244140625,135.0,3397.0,743.6900024414062
2021-04-16,134.63999938964844,134.6699981689453,3406.800048828125,749.4099731445312
